Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Alcohol_Consump,Smoking,Meal_Count,Food_Between_Meals,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Transport,Body_Level
Female,24.0,1.56,60.0,yes,1.0,2.0,Sometimes,no,3.0,Always,yes,no,0.0,2.0,Public_Transportation,Body Level 2
Female,18.314593,1.745602,133.554686,yes,3.0,2.9237919999999997,Sometimes,no,3.0,Sometimes,yes,no,1.536555,0.62535,Public_Transportation,Body Level 4
Male,21.0,1.62,70.0,yes,2.0,3.0,Sometimes,no,1.0,no,no,no,1.0,0.0,Public_Transportation,Body Level 3
Female,21.566815,1.7485330000000001,133.94608,yes,3.0,2.833566,Sometimes,no,3.0,Sometimes,yes,no,1.413239,0.8627239999999999,Public_Transportation,Body Level 4
Female,23.0,1.644161,84.340406,yes,2.177243,2.7155720000000003,no,no,3.0,Sometimes,yes,no,2.230109,0.070897,Public_Transportation,Body Level 4
Female,21.012569,1.7586279999999999,78.370039,yes,3.0,2.0,Sometimes,no,1.0,Sometimes,yes,no,2.971832,0.0,Public_Transportation,Body Level 3
Male,17.0,1.72,62.0,yes,2.0,2.0,no,no,3.0,Always,no,no,3.0,1.0,Public_Transportation,Body Level 2
Male,18.0,1.65,85.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,1.0,0.0,Public_Transportation,Body Level 4
Male,18.0,1.719827,52.289828,yes,1.202075,1.927976,Sometimes,no,3.0,Sometimes,yes,no,0.023574,1.7472560000000001,Public_Transportation,Body Level 1
Male,22.976188,1.825718,121.236915,yes,2.397284,1.983973,Sometimes,no,2.89292,Sometimes,yes,no,1.8596669999999997,0.0026,Public_Transportation,Body Level 4
Male,21.72738,1.783782,105.000276,yes,2.044326,2.35818,Sometimes,no,3.0,Sometimes,yes,no,0.349371,0.0,Public_Transportation,Body Level 4
Male,18.026457,1.7521229999999999,80.0,yes,2.0,2.3773619999999998,no,no,2.794156,Sometimes,yes,no,0.101236,0.105895,Public_Transportation,Body Level 3
Female,23.0,1.59,48.0,yes,2.0,1.0,Sometimes,no,1.0,Frequently,yes,no,0.0,2.0,Public_Transportation,Body Level 2
Male,23.319635,1.8462900000000002,121.24803500000002,yes,3.0,2.628816,Sometimes,no,2.695396,Sometimes,yes,no,0.975384,0.0,Public_Transportation,Body Level 4
Female,20.0,1.6252360000000001,74.433362,no,2.522399,2.397653,Sometimes,no,1.032887,Sometimes,yes,no,2.358699,0.440087,Public_Transportation,Body Level 3
Male,25.137087,1.772045,114.06793600000002,yes,1.624366,2.0817189999999997,Sometimes,no,3.0,Sometimes,yes,no,1.538922,0.35686799999999996,Public_Transportation,Body Level 4
Male,28.255198999999998,1.8165470000000001,120.699119,yes,2.997951,2.715856,Sometimes,no,3.0,Sometimes,yes,no,0.739881,0.9720540000000001,Automobile,Body Level 4
Male,26.225441999999997,1.773664,116.160329,yes,2.442536,2.174371,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.9289720000000001,Public_Transportation,Body Level 4
Female,21.030909,1.7181799999999998,133.466763,yes,3.0,1.517215,Sometimes,no,3.0,Sometimes,yes,no,1.486289,0.937492,Public_Transportation,Body Level 4
Female,18.006742000000003,1.7,50.0,yes,1.003566,1.014634,Sometimes,no,3.238258,Frequently,no,no,0.783676,1.0,Public_Transportation,Body Level 1
Female,18.0,1.57,48.0,yes,3.0,1.0,no,no,1.0,Always,yes,no,1.0,0.0,Public_Transportation,Body Level 2
Male,25.035915,1.7631009999999998,88.532032,yes,1.9734990000000001,2.0,Sometimes,no,1.081805,Sometimes,yes,no,0.0,0.46402200000000005,Public_Transportation,Body Level 3
Female,26.0,1.602025,104.899348,yes,3.0,2.613928,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.5530930000000001,Public_Transportation,Body Level 4
Male,26.047076999999998,1.74595,80.018571,yes,1.9931009999999998,2.3644979999999998,Sometimes,no,3.171082,Sometimes,yes,no,1.2247430000000001,0.022244999999999997,Public_Transportation,Body Level 3
Male,23.154311,1.7230720000000002,82.338464,yes,2.315932,1.568476,Sometimes,no,2.6584779999999997,Sometimes,yes,no,0.949976,0.544899,Public_Transportation,Body Level 3
Female,21.996118,1.7301990000000003,78.997062,yes,2.2770770000000002,2.0,Sometimes,no,1.0,Sometimes,yes,no,1.061743,0.0,Public_Transportation,Body Level 3
Female,18.0,1.5,58.0,yes,2.0,1.0,no,no,3.0,Sometimes,no,no,0.0,0.0,Public_Transportation,Body Level 3
Male,18.128206,1.7784470000000001,80.27380699999999,yes,1.5700889999999998,2.0,no,no,3.0,Sometimes,yes,no,2.707882,0.0,Public_Transportation,Body Level 3
Male,25.478662,1.858265,117.57457,yes,2.028571,2.5304279999999997,Sometimes,no,3.0,Sometimes,yes,no,1.31257,0.06680499999999999,Public_Transportation,Body Level 4
Female,22.362876999999997,1.6071819999999999,82.368441,yes,1.880534,2.313245,no,no,2.806566,Sometimes,yes,no,2.146778,0.19608399999999998,Public_Transportation,Body Level 4
Female,25.955014000000002,1.626449,104.879602,yes,3.0,2.0949009999999997,Sometimes,no,3.0,Sometimes,yes,no,0.07089,0.599441,Public_Transportation,Body Level 4
Female,38.939448,1.738321,86.934846,yes,2.843709,1.130079,Sometimes,no,3.058539,Sometimes,no,no,2.834373,0.044954,Automobile,Body Level 3
Male,21.0,1.6125559999999999,69.463458,yes,2.0,3.0,Sometimes,no,1.259628,no,no,no,1.0,0.0,Public_Transportation,Body Level 3
Female,21.0,1.52,56.0,no,3.0,3.0,Sometimes,yes,3.0,Sometimes,yes,yes,3.0,0.0,Public_Transportation,Body Level 2
Male,21.81119,1.7126599999999998,51.598593,yes,3.0,1.253803,no,no,3.1561529999999998,Frequently,yes,no,0.544784,0.256382,Public_Transportation,Body Level 1
Male,31.426572999999998,1.848683,99.0,yes,2.759286,2.549617,Sometimes,no,2.5925700000000003,Sometimes,yes,no,1.427233,0.5193949999999999,Automobile,Body Level 3
Female,26.0,1.6330200000000001,111.86318600000001,yes,3.0,2.584305,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.23210799999999998,Public_Transportation,Body Level 4
Male,23.0,1.87,95.0,yes,1.0,2.0,Frequently,no,3.0,Frequently,yes,no,0.0,2.0,Public_Transportation,Body Level 3
Male,20.9859,1.780503,103.189532,yes,2.0,1.608128,no,no,3.0,Sometimes,yes,no,0.478134,0.0,Public_Transportation,Body Level 4
Female,26.0,1.621245,111.267334,yes,3.0,2.605685,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.199227,Public_Transportation,Body Level 4
Male,21.0,1.8,62.0,yes,3.0,2.0,no,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 2
Female,22.524036,1.7522060000000002,133.689352,yes,3.0,2.054193,Sometimes,no,3.0,Sometimes,yes,no,1.414209,0.646288,Public_Transportation,Body Level 4
Male,25.498751000000002,1.885543,121.253083,yes,2.408561,2.851904,Sometimes,no,3.0,Sometimes,yes,no,1.320065,0.0,Public_Transportation,Body Level 4
Female,24.497373,1.7370560000000002,132.52701100000002,yes,3.0,2.86559,Sometimes,no,3.0,Sometimes,yes,no,0.973864,0.58345,Public_Transportation,Body Level 4
Female,25.722004000000002,1.62847,107.218949,yes,3.0,2.48707,Sometimes,no,3.0,Sometimes,yes,no,0.067329,0.455823,Public_Transportation,Body Level 4
Male,30.475247999999997,1.801368,121.09425700000001,yes,2.3284689999999997,2.001208,Sometimes,no,3.0,Sometimes,yes,no,0.800487,0.176678,Automobile,Body Level 4
Female,18.0,1.64,59.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Male,18.0,1.742819,86.565148,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,2.040816,0.8603209999999999,Public_Transportation,Body Level 3
Male,21.0,1.605404,68.226511,yes,2.0,3.0,Sometimes,no,1.9154,no,no,no,1.0,0.0,Public_Transportation,Body Level 3
Female,23.0,1.68,67.0,yes,2.0,1.0,Sometimes,no,3.0,Frequently,yes,no,0.0,0.0,Public_Transportation,Body Level 2
Female,19.052833,1.546551,42.069992,yes,3.0,2.318736,no,no,1.735493,Sometimes,no,no,1.193486,0.74568,Public_Transportation,Body Level 1
Female,37.597953000000004,1.62901,80.0,yes,2.450784,1.335192,Sometimes,no,2.9528209999999997,Sometimes,yes,no,0.180276,0.0,Automobile,Body Level 4
Male,25.057878,1.763987,113.069667,yes,1.412566,2.002495,Sometimes,no,3.0,Sometimes,yes,no,1.5927950000000002,0.0018670000000000002,Public_Transportation,Body Level 4
Male,18.611197,1.714143,96.568814,yes,2.0,2.0,no,no,2.967089,Sometimes,yes,no,0.0,0.46704799999999996,Public_Transportation,Body Level 4
Male,18.701766,1.704908,81.384224,yes,2.650629,1.7080830000000002,Sometimes,no,1.0,Sometimes,yes,no,1.876051,0.9387909999999999,Public_Transportation,Body Level 3
Female,26.0,1.6418490000000001,111.682693,yes,3.0,2.632253,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.244205,Public_Transportation,Body Level 4
Male,21.0,1.75,75.0,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.0,Public_Transportation,Body Level 2
Male,21.0,1.75,62.0,yes,3.0,2.0,Sometimes,yes,4.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 2
Male,23.329344,1.751365,95.290429,yes,2.0,3.0,no,no,3.0,Sometimes,yes,no,3.0,2.0,Public_Transportation,Body Level 4
Male,39.759575,1.792507,101.78009899999999,yes,2.3336099999999997,2.504136,Sometimes,no,2.113575,Sometimes,yes,no,2.998981,1.0,Automobile,Body Level 4
Female,25.0,1.63,93.0,no,3.0,1.0,no,no,4.0,Always,no,no,2.0,0.0,Public_Transportation,Body Level 4
Female,19.885655,1.763343,133.952675,yes,3.0,2.8356220000000003,Sometimes,no,3.0,Sometimes,yes,no,1.419473,0.816986,Public_Transportation,Body Level 4
Female,19.0,1.6,45.0,no,3.0,3.0,no,no,3.0,no,no,yes,2.0,0.0,Walking,Body Level 1
Male,24.001889000000002,1.614075,100.245302,yes,2.8804830000000003,1.006378,no,no,1.7032990000000001,Sometimes,yes,no,1.076729,1.058007,Public_Transportation,Body Level 4
Female,26.0,1.627567,107.482662,yes,3.0,2.687378,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.41065100000000004,Public_Transportation,Body Level 4
Female,21.0,1.63,60.0,yes,3.0,2.0,Sometimes,yes,3.0,Always,yes,no,2.0,0.0,Public_Transportation,Body Level 2
Female,26.0,1.638836,110.970479,yes,3.0,2.644135,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.357581,Public_Transportation,Body Level 4
Female,25.976209,1.614484,104.999403,yes,3.0,1.237557,Sometimes,no,3.0,Sometimes,yes,no,0.083675,0.5437609999999999,Public_Transportation,Body Level 4
Male,24.079524,1.733439,97.911865,yes,2.0,2.843675,no,no,3.0,Sometimes,yes,no,1.309304,1.338655,Public_Transportation,Body Level 4
Male,25.100513,1.830596,118.42415600000001,yes,1.455602,2.363307,Sometimes,no,3.0,Sometimes,yes,no,1.144683,0.101026,Public_Transportation,Body Level 4
Male,18.0,1.7,80.0,no,3.0,1.0,no,no,1.0,Sometimes,no,no,1.0,0.0,Public_Transportation,Body Level 3
Male,17.758315,1.8541619999999999,59.881316000000005,yes,2.966126,2.0,no,no,3.96981,Sometimes,yes,no,2.0000880000000003,0.378619,Automobile,Body Level 1
Male,35.322112,1.78,102.265955,yes,2.787589,3.0,Sometimes,no,1.1145639999999999,Sometimes,yes,no,2.710338,0.572185,Automobile,Body Level 4
Male,38.112989,1.766888,118.13489799999999,yes,2.240757,1.895876,Sometimes,no,2.911568,Sometimes,yes,no,0.8221860000000001,0.0,Automobile,Body Level 4
Female,23.779235,1.5531270000000001,78.0,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.8275020000000001,0.0,Public_Transportation,Body Level 4
Male,21.0,1.75,72.0,yes,1.0,3.0,Sometimes,no,3.0,Frequently,yes,no,2.0,0.0,Public_Transportation,Body Level 2
Male,25.539410999999998,1.787052,115.428276,yes,1.992889,2.1412709999999997,Sometimes,no,3.0,Sometimes,yes,no,1.121038,0.0,Public_Transportation,Body Level 4
Female,22.377998,1.699568,54.98774,yes,3.0,2.0,no,no,3.0,Frequently,yes,no,0.139808,0.8754639999999999,Public_Transportation,Body Level 1
Male,26.740655,1.8638830000000002,120.202596,yes,2.247795,2.816015,Sometimes,no,3.0,Sometimes,yes,no,0.712726,0.0,Public_Transportation,Body Level 4
Female,24.0,1.62,58.0,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,no,no,1.0,1.0,Public_Transportation,Body Level 2
Male,21.0,1.68,70.0,yes,3.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,2.0,Public_Transportation,Body Level 2
Male,18.0,1.7827220000000001,108.04431299999999,yes,2.0,2.2978959999999997,no,no,2.655265,Sometimes,yes,no,1.0,0.552665,Public_Transportation,Body Level 4
Female,18.078256,1.622999,82.403076,yes,2.340405,1.655245,no,no,3.0,Sometimes,yes,no,1.0068840000000001,0.548539,Public_Transportation,Body Level 4
Male,29.669219000000002,1.909188,129.19449,yes,2.432355,1.336526,Sometimes,no,3.0,Sometimes,yes,no,1.63812,0.09034099999999999,Public_Transportation,Body Level 4
Male,33.0,1.75,85.0,no,2.0,2.0,Sometimes,no,3.0,Sometimes,no,yes,1.0,0.0,Public_Transportation,Body Level 3
Female,20.492077,1.529223,65.140408,no,2.003951,1.207978,no,no,3.0,Sometimes,yes,no,1.9167509999999999,1.228995,Public_Transportation,Body Level 3
Female,19.950605,1.527133,42.0,no,2.725282,1.0,Sometimes,no,1.259803,Frequently,no,no,1.37467,0.0,Public_Transportation,Body Level 1
Female,20.400053,1.529724,40.343463,yes,2.703436,1.4399620000000002,Sometimes,no,2.8844790000000002,Sometimes,no,no,0.144627,0.322307,Public_Transportation,Body Level 1
Female,20.074448999999998,1.810427,152.217135,yes,3.0,2.299156,Sometimes,no,3.0,Sometimes,yes,no,1.6990560000000001,0.729722,Public_Transportation,Body Level 4
Male,29.721964,1.918859,129.991623,yes,2.0413759999999996,1.120213,Sometimes,no,3.0,Sometimes,yes,no,1.05545,0.0,Public_Transportation,Body Level 4
Male,31.335093,1.665798,89.738596,yes,2.274164,1.358172,Sometimes,no,1.049534,Sometimes,yes,no,1.4824110000000001,0.0,Automobile,Body Level 4
Male,27.0,1.72,88.0,yes,2.0,2.0,Sometimes,no,1.0,Always,yes,no,0.0,0.0,Automobile,Body Level 3
Male,21.0,1.62,70.0,yes,2.0,3.0,Sometimes,no,1.0,no,no,no,1.0,0.0,Public_Transportation,Body Level 3
Female,24.265943,1.7193650000000003,114.511537,yes,3.0,2.987406,Sometimes,no,3.0,Sometimes,yes,no,0.38926,0.526776,Public_Transportation,Body Level 4
Female,19.17614,1.666194,124.80586799999999,yes,3.0,1.2288379999999999,Sometimes,no,3.0,Sometimes,yes,no,0.792553,0.6395609999999999,Public_Transportation,Body Level 4
Female,20.952737,1.7303330000000001,132.116491,yes,3.0,1.674061,Sometimes,no,3.0,Sometimes,yes,no,1.683497,0.780199,Public_Transportation,Body Level 4
Male,24.244029,1.6222969999999999,99.982541,yes,2.941929,1.014135,no,no,3.989492,Sometimes,yes,no,1.958694,0.687342,Public_Transportation,Body Level 4
Male,26.271621000000003,1.660955,90.0,yes,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,0.6692779999999999,0.505266,Automobile,Body Level 4
Male,20.0,1.84,104.0,no,2.0,3.0,no,no,3.0,Sometimes,yes,no,3.0,0.0,Motorbike,Body Level 4
Female,20.534606,1.758372,79.469513,yes,2.8557,2.6638610000000003,Sometimes,no,1.0,Sometimes,yes,no,2.762711,0.7833359999999999,Public_Transportation,Body Level 3
Female,19.374207000000002,1.6326049999999999,82.0,yes,2.805512,1.001307,Sometimes,no,2.880817,Sometimes,yes,no,0.0,1.3765969999999998,Public_Transportation,Body Level 4
Female,32.501143,1.675979,74.959747,yes,2.291846,1.0,Sometimes,no,1.555557,Sometimes,yes,no,0.0,0.388271,Automobile,Body Level 3
Female,34.281681,1.6733330000000002,77.205685,yes,2.6899290000000002,1.7185689999999998,no,no,1.835543,Sometimes,yes,no,0.674348,0.707246,Automobile,Body Level 3
Female,20.0,1.58,53.5,yes,2.0,2.0,Sometimes,no,1.0,Frequently,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Female,21.682367000000003,1.7323830000000002,133.043941,yes,3.0,1.610768,Sometimes,no,3.0,Sometimes,yes,no,1.510398,0.9314549999999999,Public_Transportation,Body Level 4
Male,21.0,1.62,70.0,yes,2.0,3.0,Sometimes,no,1.0,no,no,no,1.0,0.0,Public_Transportation,Body Level 3
Female,23.0,1.717601,51.073918,yes,2.0,1.426874,no,no,3.0,Frequently,yes,no,2.20208,2.0,Public_Transportation,Body Level 1
Male,21.196151999999998,1.65,88.472359,yes,2.4277,3.0,no,no,1.001633,Sometimes,yes,no,1.172641,1.0,Public_Transportation,Body Level 4
Female,22.0,1.68,52.0,yes,3.0,2.0,no,no,3.0,Frequently,no,no,0.0,1.0,Public_Transportation,Body Level 1
Male,21.0,1.85,125.0,yes,3.0,1.0,Sometimes,no,1.0,Always,yes,no,0.0,0.0,Public_Transportation,Body Level 4
Female,23.035829,1.5986120000000001,42.993937,no,2.753752,2.346647,no,no,2.812377,Frequently,no,no,1.612248,0.0,Public_Transportation,Body Level 1
Female,19.029494,1.573987,44.316254,no,2.984004,1.015249,Sometimes,no,3.0,Frequently,no,yes,1.327833,0.0,Public_Transportation,Body Level 1
Female,23.0,1.6158540000000001,80.615325,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.026142000000000002,0.0,Public_Transportation,Body Level 4
Male,25.314589,1.7878020000000001,115.12766200000002,yes,1.588114,2.115967,no,no,3.0,Sometimes,yes,no,1.541072,0.0,Automobile,Body Level 4
Male,27.0,1.85,75.0,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,1.0,0.0,Walking,Body Level 2
Male,31.630053999999998,1.671705,90.0,yes,2.467002,2.104054,Sometimes,no,1.851088,Sometimes,yes,no,1.9915650000000003,0.0,Automobile,Body Level 4
Male,32.241587,1.757961,87.906019,yes,2.0,1.855054,Sometimes,no,1.79558,Sometimes,yes,no,1.083572,0.218574,Public_Transportation,Body Level 3
Male,18.0,1.7,55.3,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,3.0,0.0,Public_Transportation,Body Level 2
Male,21.214617,1.930416,118.56050900000001,yes,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,0.732186,1.0,Public_Transportation,Body Level 4
Female,26.220065,1.560258,78.43590400000001,yes,2.1081630000000002,1.808127,Sometimes,no,1.2319149999999999,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,27.394122999999997,1.7641380000000002,112.323213,yes,1.924632,2.006595,Sometimes,no,3.0,Sometimes,yes,no,0.1768,0.511694,Automobile,Body Level 4
Male,23.47007,1.8429060000000002,121.14253500000001,yes,3.0,2.738485,Sometimes,no,2.701689,Sometimes,yes,no,0.992253,0.0,Public_Transportation,Body Level 4
Female,20.244359,1.559186,41.952805,yes,2.6198349999999997,1.198883,Sometimes,no,1.0,Frequently,no,no,0.0,0.751212,Public_Transportation,Body Level 1
Male,25.0,1.89,75.0,no,3.0,2.0,no,no,3.0,Frequently,no,yes,3.0,0.0,Public_Transportation,Body Level 2
Female,22.926351999999998,1.715597,50.0,yes,2.449267,1.266018,no,no,3.647154,Frequently,yes,no,0.8660450000000001,0.097234,Public_Transportation,Body Level 1
Female,37.471683,1.5498120000000002,76.08251700000001,yes,2.0,1.551266,Sometimes,no,2.765213,Sometimes,yes,no,1.350001,0.0,Automobile,Body Level 4
Male,31.327609000000002,1.737984,82.523113,yes,2.300408,1.738959,Sometimes,no,3.071028,Sometimes,yes,no,0.090147,0.0,Automobile,Body Level 3
Female,22.0,1.73,79.0,yes,2.0,2.0,Sometimes,no,1.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 3
Female,16.865984,1.644053,67.439589,yes,1.31415,1.364957,no,no,1.068196,Sometimes,yes,yes,0.0,0.057926,Public_Transportation,Body Level 3
Female,25.992898,1.638075,105.03652199999999,yes,3.0,2.4191529999999997,Sometimes,no,3.0,Sometimes,yes,no,0.019403999999999998,0.597626,Public_Transportation,Body Level 4
Male,20.261925,1.807538,85.316125,yes,2.0,1.968011,Sometimes,no,3.0,Sometimes,yes,no,1.072662,0.776758,Public_Transportation,Body Level 3
Male,17.908114,1.793926,59.682591,yes,2.568063,2.0,no,no,4.0,Sometimes,yes,no,2.0,0.220029,Automobile,Body Level 1
Male,31.199261,1.848845,125.077863,yes,2.4961900000000004,1.6621169999999998,Sometimes,yes,3.0,Sometimes,yes,no,0.9923709999999999,0.21763200000000002,Public_Transportation,Body Level 4
Female,25.834018,1.62456,110.10588999999999,yes,3.0,1.8178599999999998,Sometimes,no,3.0,Sometimes,yes,no,0.011161,0.44722399999999995,Public_Transportation,Body Level 4
Female,23.0,1.710129,50.079991,yes,2.0,2.6858419999999996,no,no,3.0,Frequently,yes,no,0.373186,2.0,Public_Transportation,Body Level 1
Female,19.755797,1.5423280000000001,63.856193000000005,yes,2.628791,1.512035,Sometimes,no,2.762883,Sometimes,no,yes,0.303722,0.003229,Public_Transportation,Body Level 3
Female,26.0,1.610225,104.93638100000001,yes,3.0,1.3220040000000002,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.539876,Public_Transportation,Body Level 4
Female,38.542937,1.517248,79.843221,yes,2.0,1.095134,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Female,25.461411,1.7,78.05596800000001,yes,2.661556,3.0,Sometimes,no,3.0,Sometimes,yes,no,0.55181,0.658783,Public_Transportation,Body Level 3
Female,26.0,1.60937,105.40731299999999,yes,3.0,2.609052,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.5485899999999999,Public_Transportation,Body Level 4
Male,25.457629999999998,1.8373990000000002,95.952027,yes,1.122127,2.0,Sometimes,no,2.865657,Sometimes,yes,no,1.28775,1.944177,Public_Transportation,Body Level 3
Male,17.671064,1.8547060000000002,59.20945,yes,2.707666,2.0265470000000003,no,no,3.737914,Sometimes,yes,no,2.0093970000000003,0.613971,Automobile,Body Level 1
Female,25.902282999999997,1.6697009999999999,104.58578299999999,yes,3.0,1.570188,Sometimes,no,3.0,Sometimes,yes,no,0.210351,0.881848,Public_Transportation,Body Level 4
Male,27.349745000000002,1.8352709999999999,97.58825999999999,yes,2.923433,1.9440950000000001,Sometimes,no,1.338033,Sometimes,yes,no,1.931829,1.0,Public_Transportation,Body Level 3
Female,22.899739999999998,1.661715,82.595793,yes,1.203754,2.765593,Sometimes,no,1.3553540000000002,Sometimes,yes,no,0.128342,1.6594759999999997,Public_Transportation,Body Level 4
Male,22.469351,1.762515,105.000097,yes,2.282803,2.104264,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 4
Female,26.0,1.637725,111.20896299999998,yes,3.0,2.70914,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.110518,Public_Transportation,Body Level 4
Male,21.962426,1.696336,75.0,yes,2.0,1.8256290000000002,Sometimes,no,3.0,Sometimes,yes,no,0.699592,0.142056,Public_Transportation,Body Level 3
Female,21.008297,1.723587,131.92971200000002,yes,3.0,1.683448,Sometimes,no,3.0,Sometimes,yes,no,1.645532,0.858059,Public_Transportation,Body Level 4
Male,24.0,1.7,85.0,yes,2.0,3.0,Frequently,no,3.0,Frequently,yes,no,0.0,1.0,Public_Transportation,Body Level 3
Male,25.0,1.7,83.0,yes,3.0,3.0,no,no,3.0,Sometimes,no,yes,3.0,0.0,Motorbike,Body Level 3
Female,22.637017999999998,1.703584,51.607091,yes,2.55996,1.990788,no,no,3.0,Frequently,yes,no,0.48600600000000005,1.561272,Public_Transportation,Body Level 1
Male,25.124595000000003,1.77151,113.207124,yes,1.4577579999999999,2.020249,Sometimes,no,3.0,Sometimes,yes,no,1.5567090000000001,0.00133,Public_Transportation,Body Level 4
Male,18.0,1.7188900000000003,52.058335,yes,1.9507419999999998,1.751723,Sometimes,no,3.0,Sometimes,yes,no,0.20113599999999998,1.7433189999999998,Public_Transportation,Body Level 1
Female,22.935612,1.732307,54.835576,yes,3.0,2.00357,no,no,3.0,Frequently,yes,no,1.25955,0.417116,Public_Transportation,Body Level 1
Male,30.003358000000002,1.758355,112.007101,yes,1.750809,2.002871,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.11445699999999999,Automobile,Body Level 4
Female,22.991668,1.7402950000000001,54.166453000000004,yes,3.0,2.0252790000000003,no,no,3.0,Frequently,yes,no,2.0,0.15298499999999998,Public_Transportation,Body Level 1
Female,43.726081,1.592316,77.00103,yes,2.0,2.806922,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,20.242237,1.75633,54.56734300000001,yes,2.0,2.6540779999999997,no,no,3.98525,Sometimes,yes,no,2.113151,2.0,Public_Transportation,Body Level 1
Female,19.0,1.69,70.0,no,2.0,2.0,no,no,1.0,no,yes,no,2.0,0.0,Public_Transportation,Body Level 2
Male,18.0,1.73,70.0,yes,3.0,1.0,Sometimes,no,3.0,Frequently,no,no,2.0,1.0,Public_Transportation,Body Level 2
Male,38.297259000000004,1.789109,100.06626800000001,yes,2.014194,2.184707,Frequently,no,2.050121,Sometimes,yes,no,2.0005610000000003,0.853891,Automobile,Body Level 4
Male,19.0,1.78,81.0,no,1.0,2.0,no,no,3.0,Sometimes,yes,no,3.0,0.0,Bike,Body Level 3
Male,18.128249,1.6994369999999999,52.08657,yes,2.853513,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.6804640000000001,1.258881,Public_Transportation,Body Level 1
Female,20.590046,1.736276,130.92713799999999,yes,3.0,1.8526919999999998,Sometimes,no,3.0,Sometimes,yes,no,1.46361,0.9623360000000001,Public_Transportation,Body Level 4
Male,30.870724,1.6707740000000002,101.626189,yes,2.9077439999999997,1.0,no,no,3.990925,Sometimes,yes,no,1.99975,0.0,Public_Transportation,Body Level 4
Male,22.0,1.7,66.4,no,2.0,2.0,no,no,3.0,Frequently,yes,no,0.0,0.0,Public_Transportation,Body Level 2
Male,25.036269,1.8745189999999998,121.244969,yes,2.630137,2.9600880000000003,Sometimes,no,3.0,Sometimes,yes,no,1.356468,0.0,Public_Transportation,Body Level 4
Female,31.386405,1.5565790000000002,78.23334100000001,yes,2.13683,1.5053809999999999,Sometimes,no,2.0921790000000002,Sometimes,yes,no,0.0,0.0,Public_Transportation,Body Level 4
Female,25.993154,1.609401,104.854928,yes,3.0,2.6135040000000003,Sometimes,no,3.0,Sometimes,yes,no,0.067985,0.778632,Public_Transportation,Body Level 4
Female,38.148845,1.557808,79.661693,yes,2.0,1.274774,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Female,38.0,1.55,59.0,no,3.0,1.0,Frequently,no,3.0,Sometimes,yes,no,2.0,1.0,Automobile,Body Level 2
Male,24.473062,1.6537509999999997,91.204753,yes,1.492834,1.005367,no,no,3.0,Sometimes,yes,no,0.922739,0.733221,Automobile,Body Level 4
Male,19.703095,1.704141,78.790936,no,1.6505049999999999,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.7323400000000002,1.0,Public_Transportation,Body Level 3
Male,29.620095000000003,1.7879330000000002,112.536367,yes,2.008245,2.040137,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.47421599999999997,Automobile,Body Level 4
